"fit","x","Estimate","Q2.5","Q97.5"
"no group term",4.13220540540541,274.962166529857,191.128701635193,403.78222045506
"no group term",4.14245405405405,274.95137838441,191.110791987391,403.748500724446
"no group term",4.1527027027027,274.937469709294,191.093077415031,403.728524282244
"no group term",4.16295135135135,274.922534598106,191.075555319687,403.708764124957
"no group term",4.1732,274.907765048436,191.058223143823,403.68921738693
"no group term",4.18344864864865,274.893158824935,191.041078370052,403.669881247382
"no group term",4.1936972972973,274.878713727809,191.024118520404,403.650752929597
"no group term",4.20394594594595,274.86442759217,191.007341155623,403.631829700134
"no group term",4.21419459459459,274.850298287397,190.99074387446,403.613108868043
"no group term",4.22444324324324,274.837297004592,190.974324312998,403.594587784109
"no group term",4.23469189189189,274.825782756201,190.954962651953,403.5762638401
"no group term",4.24494054054054,274.814395739393,190.935127285191,403.558134468043
"no group term",4.25518918918919,274.800832132446,190.915498433184,403.540197139499
"no group term",4.26543783783784,274.78360450513,190.896073456085,403.522449364869
"no group term",4.27568648648649,274.766557064132,190.876849754025,403.504888692699
"no group term",4.28593513513513,274.74968749769,190.857824766407,403.487512709013
"no group term",4.29618378378378,274.728646715206,190.838995971227,403.470319036644
"no group term",4.30643243243243,274.704190181119,190.820360884397,403.453305334597
"no group term",4.31668108108108,274.684054105698,190.801917059091,403.436469297403
"no group term",4.32692972972973,274.671756271764,190.783662085096,403.419808654506
"no group term",4.33717837837838,274.661030374789,190.765593588179,403.403321169649
"no group term",4.34742702702703,274.651031971698,190.747709229471,403.387004640278
"no group term",4.35767567567567,274.643662306796,190.730006704854,403.370856896955
"no group term",4.36792432432432,274.636373623722,190.712483744365,403.354875802785
"no group term",4.37817297297297,274.629164845475,190.695138111613,403.339059252852
"no group term",4.38842162162162,274.622034911856,190.677967603204,403.323405173667
"no group term",4.39867027027027,274.614982779163,190.660970048182,403.307911522629
"no group term",4.40891891891892,274.608007419899,190.64414330747,403.292576287491
"no group term",4.41916756756757,274.601107822484,190.627485273337,403.277397485843
"no group term",4.42941621621622,274.594282990973,190.610993868864,403.262373164599
"no group term",4.43966486486486,274.584550968547,190.594667047421,403.247501399499
"no group term",4.44991351351351,274.574729266707,190.578502792164,403.232780294615
"no group term",4.46016216216216,274.565010280219,190.562499115525,403.218207981875
"no group term",4.47041081081081,274.55654132074,190.549753136319,403.203782620587
"no group term",4.48065945945946,274.549359262925,190.539287378069,403.189502396976
"no group term",4.49090810810811,274.542252788958,190.528929738378,403.175365523733
"no group term",4.50115675675676,274.53522093362,190.518678857292,403.161370239567
"no group term",4.51140540540541,274.528262746177,190.508533395004,403.14751480877
"no group term",4.52165405405405,274.52137729013,190.498492031516,403.133797520785
"no group term",4.5319027027027,274.514563642967,190.488553466293,403.120216689791
"no group term",4.54215135135135,274.50782089593,190.478833678135,403.106770654286
"no group term",4.5524,274.500102293372,190.46927012525,403.093457776684
"no group term",4.56264864864865,274.488686228644,190.459804029665,403.080276442919
"no group term",4.5728972972973,274.474866475112,190.450434182663,403.067225062051
"no group term",4.58314594594595,274.458103193916,190.441159393183,403.05430206589
"no group term",4.59339459459459,274.441501492174,190.431978487519,403.041505908618
"no group term",4.60364324324324,274.425059457094,190.422890309029,403.028835066418
"no group term",4.61389189189189,274.408775202711,190.413893717853,403.016288037117
"no group term",4.62414054054054,274.393391216699,190.404987590631,403.003863339832
"no group term",4.63438918918919,274.380297649482,190.396170820226,402.991559514615
"no group term",4.64463783783784,274.367330609717,190.387442315461,402.979375122121
"no group term",4.65488648648649,274.354488598915,190.378801000846,402.967308743266
"no group term",4.66513513513513,274.341770139583,190.370245816326,402.9553589789
"no group term",4.67538378378378,274.33032765398,190.361775717022,402.943524449485
"no group term",4.68563243243243,274.321559339624,190.353389672982,402.931803794776
"no group term",4.69588108108108,274.312877495326,190.345086668937,402.920195673512
"no group term",4.70612972972973,274.30428108241,190.336865704057,402.908698763108
"no group term",4.71637837837838,274.295769076899,190.32872579172,402.897311759357
"no group term",4.72662702702703,274.287340469278,190.320665959275,402.886033376135
"no group term",4.73687567567567,274.27899426426,190.312685247817,402.874862345111
"no group term",4.74712432432432,274.27072948055,190.304782711964,402.863797415462
"no group term",4.75737297297297,274.262545150624,190.296957419634,402.8528373536
"no group term",4.76762162162162,274.254440320504,190.289208451836,402.841980942888
"no group term",4.77787027027027,274.24592171262,190.282161395101,402.831226983382
"no group term",4.78811891891892,274.235792342461,190.27591753667,402.82057429156
"no group term",4.79836756756757,274.225909341996,190.269735149055,402.810021700065
"no group term",4.80861621621622,274.220508686813,190.263613497711,402.799568057448
"no group term",4.81886486486486,274.215827075508,190.25755185841,402.789212227923
"no group term",4.82911351351351,274.209533355646,190.251549517074,402.778953091116
"no group term",4.83936216216216,274.203686681952,190.242964907584,402.768789541827
"no group term",4.84961081081081,274.199590285336,190.234057821331,402.758720489792
"no group term",4.85985945945946,274.195534602018,190.225233671238,402.748744859448
"no group term",4.87010810810811,274.19127586772,190.216491512593,402.738861589709
"no group term",4.88035675675676,274.182085453361,190.208383222321,402.729069633736
"no group term",4.89060540540541,274.175545274967,190.201408083256,402.719367958721
"no group term",4.90085405405405,274.169066918781,190.194499054014,402.709755545667
"no group term",4.9111027027027,274.162649672765,190.187655371708,402.700231389175
"no group term",4.92135135135135,274.156396219611,190.180876283822,402.690794497236
"no group term",4.9316,274.152770285595,190.174161048049,402.681443891026
"no group term",4.94184864864865,274.149179680536,190.167508932128,402.672178604702
"no group term",4.9520972972973,274.145623987925,190.160919213691,402.662997685202
"no group term",4.96234594594595,274.142102797012,190.154391180107,402.653900192056
"no group term",4.97259459459459,274.138615702713,190.147924128334,402.644885197186
"no group term",4.98284324324324,274.135162305525,190.141517364766,402.635951784724
"no group term",4.99309189189189,274.131742211433,190.135170205094,402.627099050823
"no group term",5.00334054054054,274.128355031825,190.128881974154,402.618326103477
"no group term",5.01358918918919,274.125000383407,190.122652005794,402.609632062343
"no group term",5.02383783783784,274.121677888122,190.116479642731,402.601016058559
"no group term",5.03408648648649,274.118387173065,190.110364236419,402.592477234581
"no group term",5.04433513513513,274.115127870403,190.104305146911,402.584014744003
"no group term",5.05458378378378,274.111899617295,190.09830174273,402.575627751398
"no group term",5.06483243243243,274.108702055819,190.092353400741,402.567315432148
"no group term",5.07508108108108,274.105534832888,190.086459506024,402.559076972287
"no group term",5.08532972972973,274.102397600183,190.080619451746,402.550911568339
"no group term",5.09557837837838,274.099290014074,190.074832639044,402.542818427164
"no group term",5.10582702702703,274.093409076592,190.069158155382,402.534796765804
"no group term",5.11607567567567,274.087497165256,190.063563762241,402.526845811332
"no group term",5.12632432432432,274.079628011303,190.058020125961,402.518964800704
"no group term",5.13657297297297,274.069739852704,190.052526685934,402.511152980613
"no group term",5.14682162162162,274.063155260572,190.047082888847,402.503409607345
"no group term",5.15707027027027,274.058188334158,190.041688188569,402.495733946641
"no group term",5.16731891891892,274.053265634112,190.036342046046,402.488125273553
"no group term",5.17756756756757,274.048386679572,190.031043929197,402.480582872314
"no group term",5.18781621621622,274.043550995842,190.025793312806,402.473106036199
"no group term",5.19806486486486,274.037738536587,190.020589678424,402.465694067395
"no group term",5.20831351351351,274.031354883522,190.015432514266,402.458346276873
"no group term",5.21856216216216,274.025027281748,190.010321315114,402.451061984256
"no group term",5.22881081081081,274.018755130333,190.005255582222,402.443840517699
"no group term",5.23905945945946,274.012537835951,190.000234823214,402.436681213762
"no group term",5.24930810810811,274.006374812766,189.995258551999,402.429583417288
"no group term",5.25955675675676,274.000265482328,189.990326288671,402.422546481289
"no group term",5.26980540540541,273.995164557968,189.985437559425,402.415569766822
"no group term",5.28005405405405,273.991494062402,189.981360612638,402.408652642876
"no group term",5.2903027027027,273.987856489137,189.978273314724,402.401794486262
"no group term",5.30055135135135,273.984251479838,189.975213655459,402.394994681495
"no group term",5.3108,273.980678680752,189.972181334685,402.388252620687
"no group term",5.32104864864865,273.977137742644,189.969176056072,402.381567703442
"no group term",5.3312972972973,273.973628320728,189.966197527064,402.374939336742
"no group term",5.34154594594595,273.970150074601,189.963245458827,402.36836693485
"no group term",5.35179459459459,273.966702668184,189.960319566186,402.361849919202
"no group term",5.36204324324324,273.963285769653,189.957419567584,402.355387718308
"no group term",5.37229189189189,273.959899051383,189.954545185016,402.348979767651
"no group term",5.38254054054054,273.956542189881,189.951696143989,402.34262550959
"no group term",5.39278918918919,273.953214865729,189.948872173464,402.336324393261
"no group term",5.40303783783784,273.949916763529,189.946073005808,402.330075874484
"no group term",5.41328648648649,273.946647571835,189.943298376747,402.323879415671
"no group term",5.42353513513513,273.94138926082,189.940548025313,402.317734485731
"no group term",5.43378378378378,273.935621928448,189.937821693802,402.311640559978
"no group term",5.44403243243243,273.929901715237,189.935119127721,402.305597120046
"no group term",5.45428108108108,273.924228147775,189.932440075749,402.299603653801
"no group term",5.46452972972973,273.918339646784,189.929784289685,402.29365965525
"no group term",5.47477837837838,273.911480837397,189.927151524409,402.28776462446
"no group term",5.48502702702703,273.903993129157,189.924541537834,402.281918067474
"no group term",5.49527567567567,273.897382594969,189.921955106413,402.276119496226
"no group term",5.50552432432432,273.893088221792,189.91941522104,402.270368428463
"no group term",5.51577297297297,273.888829368364,189.91689720027,402.264664387663
