"model","value","concentration"
"ametryn",-1.68605864523375,0.185248215971839
"ametryn",-1.94930034015537,0.142373649872737
"ametryn",-1.71245104036833,0.180423026099136
"ametryn",-1.7808585106728,0.168493431748121
"ametryn",-1.72603808525306,0.17798818892366
"ametryn",-2.11193595559661,0.121003482162548
"ametryn",-1.6043652905717,0.20101710187813
"ametryn",-2.03482651368952,0.130703155745478
"ametryn",-1.65972424110729,0.190191419846165
"ametryn",-0.55284523,0.575310588558887
"ametryn",-2.08554442603147,0.124239462552618
"ametryn",-1.46470494871069,0.231146181395913
"ametryn",-1.01772232096557,0.361417195769923
"ametryn",-1.67417716843898,0.187462365989736
"ametryn",-1.62382541523786,0.197143100545108
"ametryn",-2.09934679893189,0.122536443052745
"ametryn",-1.7070532817585,0.181399539161613
"ametryn",-0.90636029588165,0.403991962556244
"ametryn",-1.44839108882173,0.234947994619051
"ametryn",-1.58618766348013,0.204704528594369
"ametryn",-1.49861246001997,0.223439977058354
"ametryn",-0.50850294,0.601395229971341
"ametryn",-1.8248845366991,0.161236259925832
"ametryn",-1.669424006224,0.188355526010155
"ametryn",-1.60963905621404,0.199959775289623
"ametryn",-0.50110025,0.605863691337545
"ametryn",-1.67468068817897,0.187367998747833
"ametryn",-1.60394381619994,0.20110184329177
"ametryn",-1.30282495520558,0.271762989355851
"ametryn",-1.88887603493772,0.151241703731476
"ametryn",-1.62417694695167,0.197073810672616
"ametryn",-1.63377897874122,0.195190557674709
"ametryn",-1.5371805768395,0.214986385344305
"ametryn",-1.45170395286363,0.234170931718524
"ametryn",-1.03708626183515,0.354486058205627
"ametryn",-1.55903691578634,0.210338547418834
"ametryn",-1.78884504551515,0.167153112462414
"ametryn",-1.58618026544119,0.204706043012043
"ametryn",-1.7790338578404,0.168801154423751
"ametryn",-1.5574594938156,0.210670601890982
"ametryn",-1.69139634382757,0.184262051096774
"ametryn",-1.74093142071389,0.175356993392402
"ametryn",-0.58322234,0.558097087388483
"ametryn",-1.16622430883824,0.311541006040747
"ametryn",-1.78662267646217,0.16752500145089
"ametryn",-1.73678666457463,0.176085313679668
"ametryn",-0.43142024,0.649585871441129
"ametryn",-0.998951684466856,0.368265297118001
"ametryn",-1.89104782582731,0.150913594798147
"ametryn",-1.90117981920904,0.149392259349446
"ametryn",-1.65604633854307,0.190892213291948
"ametryn",-1.04705722235837,0.350969054802612
"ametryn",-1.5195699561198,0.218805962887667
"ametryn",-2.17669469904118,0.113415785091132
"ametryn",-1.75176698296974,0.173467158973079
"ametryn",-1.77169253315521,0.170044938430583
"ametryn",-0.43341002,0.648294623541504
"ametryn",-1.90865763932775,0.148279297357883
"ametryn",-1.96420325003343,0.140267600311823
"ametryn",-1.71775323063561,0.179468920545996
"ametryn",-1.72001294241222,0.179063830378589
"ametryn",-1.64060357194162,0.1938629967064
"ametryn",-1.59944131456081,0.202009346154272
"ametryn",-1.60736127113145,0.200415759803107
"ametryn",-1.13329905496114,0.321969307932293
"ametryn",-1.56300121775728,0.209506352526538
"ametryn",-1.78537169409326,0.167734703413437
"ametryn",-1.73862817022939,0.175761349960867
"ametryn",-1.58624822705802,0.204692131331121
"ametryn",-1.14632938257266,0.317801157527229
"ametryn",-1.62384196902107,0.197139837107972
"ametryn",-1.7600703018327,0.17203276917896
"ametryn",-1.15502151655577,0.31505075802328
"ametryn",-1.53381872239694,0.215710354536624
"ametryn",-1.50789466384866,0.221375557651075
"ametryn",-1.63068227119327,0.195795942614222
"ametryn",-1.73323773006896,0.176711339129926
"ametryn",-1.48813040718327,0.225794404764136
"ametryn",-1.56189783848447,0.209737645071673
"ametryn",-1.61814723776159,0.198265698196372
"ametryn",-1.62944740141078,0.196037874453706
"ametryn",-1.54174788116614,0.21400671602333
"ametryn",-1.60286041973677,0.201319834381595
"ametryn",-1.65860651668566,0.190404120289007
"ametryn",-1.53568570858239,0.215308001994837
"ametryn",-1.39697774778132,0.247343369507799
"ametryn",-0.990612842811573,0.371349042681454
"ametryn",-0.46241105,0.629763422476737
"ametryn",-1.77230389331673,0.169941011501188
"ametryn",-1.64422594126084,0.193162023693055
"ametryn",-0.53219713,0.587313147711401
"ametryn",-1.70700502717068,0.181408292732804
"ametryn",-1.73503331307889,0.176394323950431
"ametryn",-1.55886317359091,0.210375095274706
"ametryn",-1.22752377536876,0.293017256624873
"ametryn",-1.85235903183191,0.156866676004167
"ametryn",-1.05024247821187,0.34985290711807
"ametryn",-1.67504954479605,0.187298899566294
"ametryn",-1.57707759867525,0.206577920520079
"ametryn",-1.01486621716899,0.362450916298775
"ametryn",-1.81657825692307,0.16258111103335
"ametryn",-1.61650001024914,0.198592556039926
"ametryn",-1.46029501303662,0.232167772106218
"ametryn",-1.62092210975248,0.197716298872617
"ametryn",-1.80961281062845,0.163717514213822
"ametryn",-1.50970709223468,0.220974693684765
"ametryn",-1.87702167118264,0.15304524670937
"ametryn",-1.71614374549283,0.179758005683918
"ametryn",-1.78280153204868,0.168166363261969
"ametryn",-2.24833527321737,0.105574831602177
"ametryn",-1.53837878286227,0.214728941628678
"ametryn",-1.68665868608446,0.185137092817285
"ametryn",-1.82156876380538,0.161771770070356
"ametryn",-1.54871389715088,0.212521122161378
"ametryn",-1.67125848740058,0.188010308087889
"ametryn",-0.55171477,0.575961321911542
"ametryn",-1.45918941635119,0.232424597972275
"ametryn",-0.51806381,0.595672767808276
"ametryn",-1.64710817647965,0.192606086860649
"ametryn",-1.1210396437225,0.325940756152927
"ametryn",-1.47646118517017,0.228444683071498
"ametryn",-2.03651017220178,0.130483281413313
"ametryn",-2.1304511362091,0.118783694137456
"ametryn",-1.64730944665117,0.192567324901455
"ametryn",-1.78466507761627,0.167853269404039
"ametryn",-1.69047980998473,0.184431010919426
"ametryn",-1.03176445552434,0.356377593074103
"ametryn",-1.86436349343066,0.154994833724096
"ametryn",-1.79915442716513,0.16543871958157
"ametryn",-1.55498787988391,0.211191942296318
"ametryn",-1.47921346902328,0.227816802907522
"ametryn",-1.78054260896503,0.168546667519152
"ametryn",-1.69417694255101,0.183750403945084
"ametryn",-1.660917446872,0.189964617685339
"ametryn",-1.54369542033523,0.213590335152064
"ametryn",-2.25940979775603,0.104412090823258
"ametryn",-1.5265732840748,0.217278946311236
"ametryn",-1.63205738315366,0.19552688630541
"ametryn",-2.08285826727717,0.124573638095928
"ametryn",-1.64739981257622,0.192549924163234
"ametryn",-1.57975520299049,0.206025526465049
"ametryn",-1.6737074981099,0.187550432180279
"ametryn",-1.87627308385811,0.153159857333813
"ametryn",-1.89814538736226,0.149846268460364
"ametryn",-1.58588299534197,0.204766905043545
"ametryn",-1.55194791081143,0.211834936114734
"ametryn",-1.70377137217736,0.181995854037715
"ametryn",-1.50644271902257,0.221697216205357
"ametryn",-1.76772705369147,0.170720586891507
"ametryn",-1.41153393923107,0.243769069277455
"ametryn",-1.65991870518651,0.190154438042761
"ametryn",-1.71488539894921,0.179984345926424
"ametryn",-1.82830245653119,0.160686108038483
"ametryn",-1.63018661429758,0.195893014278461
"ametryn",-1.46472982597787,0.231140431182126
"ametryn",-1.86358498013899,0.155115546244344
"ametryn",-1.58399196387919,0.205154492057637
"ametryn",-1.07002724380743,0.342999172688003
"ametryn",-1.76310835842131,0.171510917000706
"ametryn",-1.49238603985224,0.224835548436014
"ametryn",-1.57749663885157,0.206491374206298
"ametryn",-1.62546205575343,0.196820712048392
"ametryn",-2.15917953790535,0.115419779755069
"ametryn",-1.2222406250716,0.294569407343791
"ametryn",-1.54224029621336,0.213901361837276
"ametryn",-1.66480908144451,0.189226781437326
"ametryn",-1.93717547442937,0.144110419029617
"ametryn",-1.43952237621178,0.237040948044573
"ametryn",-1.65676128387207,0.190755784571062
"ametryn",-1.84304856003172,0.158333998902181
"ametryn",-0.51298699,0.598704580701656
"ametryn",-1.35835199267816,0.257084104520859
"ametryn",-1.64860202161715,0.192318577994668
"ametryn",-1.56014763402476,0.210105050256756
"ametryn",-1.5770892402646,0.206575515638758
"ametryn",-1.50506122600779,0.22200370101551
"ametryn",-1.50392871467571,0.2222552651454
"ametryn",-1.84221308003364,0.158466339067362
"ametryn",-1.75537736694415,0.172842005124021
"ametryn",-1.45235601478478,0.234018287543046
"ametryn",-1.81152365801834,0.163404973732788
"ametryn",-0.47465468,0.622099842895609
"ametryn",-0.9949832269209,0.369729645996648
"ametryn",-1.05683339980391,0.34755463621993
"ametryn",-1.6328895920278,0.195364234784899
"ametryn",-0.45849876,0.632232065491793
"ametryn",-1.56537275140178,0.209010089847194
"ametryn",-1.71998857366082,0.179068193993725
"ametryn",-1.73811638903495,0.175851324336119
"ametryn",-1.63275483005816,0.195390564228041
"ametryn",-1.71838242399872,0.179356035409318
"ametryn",-1.60403065175931,0.201084381258891
"ametryn",-2.13414699590033,0.118345496527553
"ametryn",-1.66129383940145,0.189893129876964
"ametryn",-0.993605517927615,0.370239376904824
"ametryn",-1.63664113672973,0.194632690194048
"ametryn",-1.56703328054195,0.2086633105007
"ametryn",-1.57851058798393,0.206282108566867
"ametryn",-0.41893152,0.657749236393299
"ametryn",-0.53007696,0.588559672382951
"ametryn",-1.06189645157312,0.345799396288996
"ametryn",-1.57806623660518,0.206373790674247
"ametryn",-1.57883875623456,0.206214424434663
"ametryn",-1.88301228899739,0.152131151858133
"ametryn",-1.77388992243051,0.169671693738683
"ametryn",-1.69383463028668,0.183813314728883
"ametryn",-1.32019938486744,0.267082044538618
"ametryn",-1.52142286238608,0.218400911325108
"ametryn",-1.01663696043347,0.361809676682951
"ametryn",-2.25513931078988,0.10485893473769
"ametryn",-1.69621182628249,0.183376873411938
"ametryn",-1.73395780331631,0.176584139824019
"ametryn",-1.16681333604689,0.311357553946021
"ametryn",-1.7180301601449,0.179419227186994
"ametryn",-1.71661251549912,0.179673760269868
"ametryn",-1.77660466226688,0.169211703891469
"ametryn",-1.50451847341362,0.222124226805033
"ametryn",-1.62890801496616,0.196143643148355
"ametryn",-2.30258509299405,0.1
"ametryn",-1.96306910497877,0.140426774363216
"ametryn",-1.66305676727469,0.189558656897861
"ametryn",-1.61817077285479,0.198261032049595
"ametryn",-1.55845339622172,0.210461319893032
"ametryn",-1.72778018481667,0.177678385709782
"ametryn",-1.69462262365183,0.183668528109391
"ametryn",-1.64456539345959,0.193096465546955
"ametryn",-1.94882139247941,0.142441855733676
"ametryn",-1.58949299432124,0.204029029391863
"ametryn",-1.57536461636151,0.206932088099136
"ametryn",-0.875237201497741,0.416763151109439
"ametryn",-0.992499012799457,0.370649275409592
"ametryn",-1.98369068786236,0.137560606029579
"ametryn",-1.83318940145045,0.159902759528726
"ametryn",-2.0180533597922,0.132913949048249
"ametryn",-1.37815376853368,0.252043454326285
"ametryn",-1.06535551998999,0.344605318907007
"ametryn",-1.5533793836532,0.211531917090244
"ametryn",-1.6739641901739,0.187502295651135
"ametryn",-0.998012109882767,0.368611472434673
"ametryn",-1.46657041103043,0.230715388842733
"ametryn",-1.70521437908546,0.181733422154142
"ametryn",-1.11014630586388,0.329510748193691
"ametryn",-1.73218446287708,0.176897561439573
"ametryn",-2.02694938911197,0.131736786460269
"ametryn",-1.98585719504615,0.137262902593171
"ametryn",-0.994263505511272,0.3699958441214
"ametryn",-1.5545674111893,0.21128076056795
"ametryn",-1.69739748184624,0.183159580444478
"ametryn",-1.1460299615817,0.317896328112068
"ametryn",-1.73538079146273,0.176333041383626
"ametryn",-1.8338395576903,0.159798831540226
"ametryn",-2.02021295347051,0.132627218646146
"ametryn",-1.60275515359467,0.201341027659336
"ametryn",-1.72369918364624,0.178404973003206
"ametryn",-1.49475852785846,0.224302761059715
"ametryn",-1.8623906636375,0.155300913972696
"ametryn",-1.72932026795795,0.17740495682903
"ametryn",-2.21056746559706,0.109638414830912
"ametryn",-1.76810783880693,0.170655591408558
"ametryn",-1.49321235318071,0.224649840562639
"ametryn",-1.50357047466159,0.222334900138092
"ametryn",-1.95443504393956,0.141644476999386
"ametryn",-1.76369905991874,0.17140963516182
"ametryn",-1.67196099652361,0.187878275513709
"ametryn",-1.56069374156579,0.209990341628877
"ametryn",-1.72250882695756,0.178617465001659
"ametryn",-1.8201670945617,0.161998679573846
"ametryn",-1.67303239747342,0.18767709034511
"ametryn",-1.87413708242944,0.153487356652882
"ametryn",-1.50496693576493,0.222024634785303
"ametryn",-1.58698944834933,0.204540465381175
"ametryn",-1.90286310791979,0.149141000575666
"ametryn",-0.51317703,0.598590813693623
"ametryn",-1.91126693182561,0.147892897633881
"ametryn",-1.00146552841822,0.367340698263874
"ametryn",-1.59684565192272,0.20253437537121
"ametryn",-1.56644856681341,0.208785354479912
"ametryn",-1.51456542496919,0.219903728755458
"ametryn",-1.83482404852593,0.159641588469912
"ametryn",-0.51373836,0.598254900999929
"ametryn",-1.90511103286251,0.148806119335454
"ametryn",-2.29171959424797,0.101092474265469
"ametryn",-1.67527314741953,0.187257023722924
"ametryn",-1.71166018748624,0.180565770606834
"ametryn",-1.75051303621732,0.173684813989104
"ametryn",-1.55480471944035,0.211230627848869
"ametryn",-1.66387987179213,0.18940269450653
"ametryn",-1.68440721718261,0.18555439281705
"ametryn",-1.52524394255309,0.217567976303583
"ametryn",-0.46790681,0.626311886942821
"ametryn",-1.37711995102112,0.252304155999052
"ametryn",-1.2367500276796,0.290326238578654
"ametryn",-1.46096518367442,0.232012232207266
"ametryn",-1.79316898478368,0.166431912890811
"ametryn",-2.06001514645922,0.127452039433084
"ametryn",-1.5753665072774,0.206931696808332
"ametryn",-1.83258073659204,0.160000116345045
"ametryn",-1.81691370751061,0.162526582250498
"ametryn",-1.55229585441002,0.211761242326141
"ametryn",-1.62132012752159,0.19763761993127
"ametryn",-1.84265078714377,0.158396992401908
"ametryn",-1.59652165818986,0.202600005870881
"ametryn",-1.76244213860024,0.171625219044056
"ametryn",-2.30258509299405,0.1
"ametryn",-1.03347781357241,0.355767513448522
"ametryn",-2.20133474490423,0.110655363067788
"ametryn",-1.73624911638074,0.176179993467201
"ametryn",-1.11676183283751,0.327338055628069
"ametryn",-1.66050283377777,0.190043395833368
"ametryn",-1.78668231135511,0.167515011413244
"ametryn",-1.66752821071615,0.188712948262946
"ametryn",-1.1270385823219,0.323991310717723
"ametryn",-1.78111104773031,0.168450886285037
"ametryn",-1.64072372869489,0.193839704157542
"ametryn",-0.984656685098058,0.373567456198487
"ametryn",-1.63074085966728,0.195784471564767
"ametryn",-1.61063304346831,0.199761116570093
"ametryn",-1.76669409433093,0.170897025431007
"ametryn",-1.55233662997799,0.21175260781725
"ametryn",-1.84455376547923,0.15809585297874
"ametryn",-1.77783409274407,0.169003797694903
"ametryn",-1.5910718851817,0.203707143999908
"ametryn",-2.07174044443209,0.125966353370662
"ametryn",-1.66014470090119,0.190111468810251
"ametryn",-1.4057212913007,0.245190139141756
"ametryn",-0.63217646,0.531433896778876
"ametryn",-0.49730705,0.608166217702231
"ametryn",-1.57917733667626,0.206144616082291
"ametryn",-1.65836256406886,0.19045057553861
"ametryn",-1.62373611385977,0.197160706481773
"ametryn",-1.68731699861722,0.185015254856932
"ametryn",-1.70463265583046,0.181839171467456
"ametryn",-0.96723664412629,0.380132028142239
"ametryn",-1.55065683246182,0.212108608242509
"ametryn",-1.63658880785694,0.19464287536982
"ametryn",-0.44398825,0.641472958090296
"ametryn",-1.58605071810591,0.204732563852247
"ametryn",-1.51646416665599,0.21948658452848
"ametryn",-1.81597695129899,0.162678901367776
"ametryn",-1.71800791567526,0.179423218316935
"ametryn",-1.89934214769538,0.149667045654968
"ametryn",-1.8443844946874,0.158122616254015
"ametryn",-1.88419575607982,0.151951216142696
"ametryn",-1.69105085640323,0.184325722316381
"ametryn",-0.937268028855108,0.39169647841945
"ametryn",-1.63766039511217,0.194434410259479
"ametryn",-1.51472820093431,0.219867936626905
"ametryn",-1.5113868548173,0.220603820239481
"ametryn",-1.00174259457096,0.36723893468813
"ametryn",-1.53887002911491,0.21462348274603
"ametryn",-1.68412149437277,0.185607417514366
"ametryn",-1.25229990038448,0.285846621526707
"ametryn",-1.89953337750383,0.149638427590896
"ametryn",-0.34641877,0.707216264131253
"ametryn",-2.05301798143193,0.128346969722185
"ametryn",-2.03497779278336,0.130683384586035
"ametryn",-1.70202469447584,0.182314019923471
"ametryn",-1.40503899584266,0.245357488344358
"ametryn",-1.74868240760051,0.174003057583939
"ametryn",-1.47459871403879,0.228870551159242
"ametryn",-1.47136033870261,0.229612921295089
"ametryn",-1.51137394611843,0.220606667966145
"ametryn",-1.82661343998793,0.160957738863135
"ametryn",-1.16271364002964,0.312636645421461
"ametryn",-1.78777428172699,0.167332189819983
"ametryn",-1.57083509709882,0.20787151695264
"ametryn",-1.60938342402925,0.200010897977873
"ametryn",-1.71481964202084,0.179996181533298
"ametryn",-0.5640765,0.568885269791311
"ametryn",-2.17515186279945,0.113590902128473
"ametryn",-1.15496825497776,0.315067538570679
"ametryn",-1.65159773403571,0.191743308942789
"ametryn",-1.78468515136634,0.167849899993279
"ametryn",-0.42165774,0.655958509337115
"ametryn",-1.50732151637298,0.221502474860783
"ametryn",-1.66764832831513,0.188690281878047
"ametryn",-1.28018464453795,0.277985967123673
"ametryn",-1.77138595447939,0.170097078574757
"ametryn",-1.75140894494796,0.173529277931331
"ametryn",-1.60829632919498,0.200228447018658
