"model","value"
"Cu",0.0967987757616532
"Cu",0.0780563077815328
"Cu",0.0780727666715025
"Cu",0.0800793982658313
"Cu",0.0781918645861956
"Cu",0.0844564248658169
"Cu",0.0742998768407746
"Cu",0.0737349116988596
"Cu",0.0806584153976722
"Cu",0.0814307153008308
"Cu",0.0685953059603898
"Cu",0.0710415766094421
"Cu",0.0762897068688389
"Cu",0.0535719794354754
"Cu",0.0678826429857905
"Cu",0.0817120255319177
"Cu",0.0493423663576951
"Cu",0.0797492779932599
"Cu",0.0809465394856246
"Cu",0.0851809717826738
"Cu",0.0750255287770704
"Cu",0.0752173015805326
"Cu",0.069721224938171
"Cu",0.0782477272675688
"Cu",0.0837694549826529
"Cu",0.0814011448862444
"Cu",0.0793338423648766
"Cu",0.0884980047655306
"Cu",0.0834571656379812
"Cu",0.0647252437528763
"Cu",0.0847432364307748
"Cu",0.0899101661937374
"Cu",0.0680542246547261
"Cu",0.0800553074145025
"Cu",0.0600060446953624
"Cu",0.0819804554791708
"Cu",0.0816615275520732
"Cu",0.0737385982510928
"Cu",0.0759516459204389
"Cu",0.0774449559273512
"Cu",0.0741609695284262
"Cu",0.0741947195792259
"Cu",0.0716508679175634
"Cu",0.0742393700201407
"Cu",0.0563088210530527
"Cu",0.0825643196368949
"Cu",0.0827327597016983
"Cu",0.0705377151516391
"Cu",0.0672147363099663
"Cu",0.0724301465278699
"Cu",0.0736517300064398
"Cu",0.0561767855699437
"Cu",0.0791607617280105
"Cu",0.0658373762655391
"Cu",0.0722646913082413
"Cu",0.0793752560045684
"Cu",0.064351343053657
"Cu",0.067208616169816
"Cu",0.0796701768242293
"Cu",0.0641968215102575
"Cu",0.0704824632160945
"Cu",0.0888443671975895
"Cu",0.0794361290518035
"Cu",0.0664544830819943
"Cu",0.0825902737062516
"Cu",0.0767130203273838
"Cu",0.0831871112257827
"Cu",0.0862280828039081
"Cu",0.0810772459949198
"Cu",0.0878440710755424
"Cu",0.0814946237171814
"Cu",0.0856557827428497
"Cu",0.0668529406238083
"Cu",0.0597817666035116
"Cu",0.0807487989221817
"Cu",0.0878300963315526
"Cu",0.0839702643671422
"Cu",0.073649280767647
"Cu",0.0779611188457844
"Cu",0.0742541292906812
"Cu",0.0758069844019372
"Cu",0.0618632711218162
"Cu",0.0894807028158041
"Cu",0.0744129518787633
"Cu",0.088366697741048
"Cu",0.0464643153378599
"Cu",0.0780137411078928
"Cu",0.0786655558892472
"Cu",0.0758287456532296
"Cu",0.0807866561353309
"Cu",0.0738479997952871
"Cu",0.0740391486467968
"Cu",0.077953542257184
"Cu",0.0366949773270649
"Cu",0.0562701210953034
"Cu",0.0766472326394337
"Cu",0.0735966787241897
"Cu",0.0692285031863503
"Cu",0.0671822793689587
"Cu",0.0715498705864818
"Cu",0.0726397386351645
"Cu",0.0777487607323137
"Cu",0.0653975659119338
"Cu",0.0445062815686647
"Cu",0.0856842929061198
"Cu",0.0822714678321278
"Cu",0.0679433281213753
"Cu",0.053613887587044
"Cu",0.0614653905812224
